DEPARTAMEN,PROVINCIA,DISTRITO,mean,min,max,std,amplitud_p90_p10,CLASE_P10_P90
CUSCO,ANTA,CHINCHAYPUJIO,5.361743672688802,1.7959295511245728,11.12744140625,2.90844501508364,7.025293302536011,INTERMEDIO (p10–p90)
CUSCO,ANTA,PUCYURA,4.678337574005127,4.678337574005127,4.678337574005127,0.0,0.0,INTERMEDIO (p10–p90)
APURIMAC,ANDAHUAYLAS,ANDARAPA,11.598602294921875,9.687159538269043,13.72964859008789,1.4381027277256722,3.1650575637817386,INTERMEDIO (p10–p90)
CUSCO,ANTA,CACHIMAYO,4.438770294189453,4.438770294189453,4.438770294189453,0.0,0.0,INTERMEDIO (p10–p90)
CUSCO,CALCA,SAN SALVADOR,5.150608062744141,4.567155361175537,6.124507427215576,0.6931439541820842,1.2458816528320318,INTERMEDIO (p10–p90)
PUNO,SANDIA,LIMBANI,14.768767903645834,-3.001058578491211,21.919578552246094,6.475474411398789,17.61905765533448,INTERMEDIO (p10–p90)
APURIMAC,CHINCHEROS,ONGOY,6.7545013427734375,4.435905456542969,9.896063804626465,1.9529302156866082,4.233206748962402,INTERMEDIO (p10–p90)
CUSCO,ANTA,MOLLEPATA,5.7569028680974785,-0.16589929163455963,11.976734161376953,4.096102834401518,8.850887179374695,INTERMEDIO (p10–p90)
CUSCO,ANTA,LIMATAMBO,4.696574491613052,-1.644034504890442,10.415882110595703,4.006684475659567,10.059980689734221,INTERMEDIO (p10–p90)
CUSCO,CALCA,PISAC,4.378724098205566,1.7236446142196655,7.343893051147461,1.9977237342729814,4.555419147014618,INTERMEDIO (p10–p90)
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,8.536943435668945,6.029491424560547,10.79098892211914,1.6614853367960487,3.892629384994507,INTERMEDIO (p10–p90)
CUSCO,ANTA,HUAROCONDO,1.0909271240234375,-0.8486599922180176,3.8653061389923096,1.672351792845774,3.9013482451438906,FRÍO (≤ p10)
CUSCO,URUBAMBA,MARAS,5.60723762512207,3.9949750900268555,7.288961887359619,1.207761581883625,2.7008402824401863,INTERMEDIO (p10–p90)
CUSCO,CALCA,LAMAY,3.3218580881754556,1.5646800994873047,5.338608264923096,1.5515941913538995,3.0191425323486327,INTERMEDIO (p10–p90)
CUSCO,URUBAMBA,HUAYLLABAMBA,4.602603912353516,2.341749429702759,6.571922779083252,1.739221345594555,3.384138679504394,INTERMEDIO (p10–p90)
ICA,CHINCHA,ALTO LARAN,15.236783345540365,12.503462791442871,16.187349319458008,0.901119386664882,1.0324276924133304,INTERMEDIO (p10–p90)
CUSCO,PAUCARTAMBO,COLQUEPATA,3.684706279209682,1.7668920755386353,5.679283142089844,1.0891412550668962,2.256349921226502,INTERMEDIO (p10–p90)
CUSCO,URUBAMBA,YUCAY,,,,,,
LIMA,LIMA,VILLA EL SALVADOR,17.453847885131836,17.453847885131836,17.453847885131836,0.0,0.0,INTERMEDIO (p10–p90)
LIMA,LIMA,PUNTA HERMOSA,16.355611165364582,16.281442642211914,16.47813606262207,0.08727703718568994,0.15735473632812358,INTERMEDIO (p10–p90)
CUSCO,QUISPICANCHI,MARCAPATA,1.4448234013148717,-4.328087329864502,12.55262279510498,4.075315307120541,10.133319902420045,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,3.9799571317784928,2.8783576488494873,8.905369758605957,1.433960480498553,2.3757393360137944,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,4.026706001975319,2.6871497631073,5.153266906738281,0.7376113570583976,1.7420666217803955,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,HUACANA,5.234367752075196,3.0677261352539062,8.258056640625,1.9310545713761145,4.3160593032836925,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,PAICO,5.561047554016113,5.173338890075684,5.948755741119385,0.3877084255219239,0.6203334808349616,INTERMEDIO (p10–p90)
AYACUCHO,HUANCA SANCOS,CARAPO,5.371053968157087,3.7347517013549805,6.713698863983154,1.0085339929805783,2.270192813873291,INTERMEDIO (p10–p90)
AYACUCHO,VILCAS HUAMAN,CARHUANCA,5.041860103607178,3.7569077014923096,6.326812267303467,1.2849522829055842,2.055923652648925,INTERMEDIO (p10–p90)
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,1.9713110490278765,0.31001219153404236,5.037736892700195,1.1964181747356164,3.0469409942626973,INTERMEDIO (p10–p90)
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,5.340063095092773,3.0656826496124268,8.589798927307129,2.078856527121152,4.652647495269775,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,CANARIA,3.7556346546519888,2.3131370544433594,7.207827091217041,1.6430635297772211,4.387117862701416,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,4.4302628835042315,2.650649309158325,6.23359489440918,1.2186479242628512,2.87199330329895,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,QUEROBAMBA,7.255221048990886,3.451298952102661,10.012152671813965,2.0075583888188095,4.439710187911987,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,CHILCAYOC,6.414592266082764,6.414592266082764,6.414592266082764,0.0,0.0,INTERMEDIO (p10–p90)
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,8.417030334472656,7.416864395141602,9.417197227478027,1.0001664161683266,1.6002662658691413,INTERMEDIO (p10–p90)
AYACUCHO,SUCRE,CHALCOS,8.672480583190918,7.837528228759766,9.50743293762207,0.8349523544311523,1.3359237670898452,INTERMEDIO (p10–p90)
AYACUCHO,HUANCA SANCOS,SACSAMARCA,3.7191561744326638,2.4969143867492676,5.552021503448486,0.7941356125826069,1.816403865814209,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,HUALLA,4.882309341430664,3.4105403423309326,8.230441093444824,1.7632250368094855,3.439282751083374,INTERMEDIO (p10–p90)
AYACUCHO,HUANCA SANCOS,SANCOS,2.5781155461850376,0.6633782386779785,5.418773651123047,0.9042116576727612,2.085650384426117,INTERMEDIO (p10–p90)
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,9.67336908976237,7.149887561798096,12.483501434326172,2.41360138228334,5.173191547393799,INTERMEDIO (p10–p90)
CUSCO,CALCA,TARAY,4.347824573516846,3.841630220413208,4.854018688201904,0.5061942338943621,0.809910774230957,INTERMEDIO (p10–p90)
CUSCO,ANTA,ZURITE,2.467629909515381,0.8512299656867981,3.6258490085601807,1.178155337939695,2.2196952342987064,INTERMEDIO (p10–p90)
ICA,CHINCHA,TAMBO DE MORA,,,,,,
APURIMAC,ANDAHUAYLAS,PACOBAMBA,10.37568359375,6.280579090118408,15.193284034729004,3.2824398661995673,8.634350013732911,INTERMEDIO (p10–p90)
ICA,CHINCHA,SUNAMPE,16.84025001525879,16.84025001525879,16.84025001525879,0.0,0.0,INTERMEDIO (p10–p90)
ICA,CHINCHA,EL CARMEN,14.8172998046875,11.564814567565918,16.70263671875,1.4205499380310544,3.620832633972169,INTERMEDIO (p10–p90)
CUSCO,ANTA,ANTA,3.3789405822753906,2.893538475036621,3.792646646499634,0.2991797210547393,0.6457351207733155,INTERMEDIO (p10–p90)
CUSCO,ANTA,ANCAHUASI,2.6901450157165527,0.04107890650629997,4.586838722229004,1.7822448992809226,3.7524354469031094,INTERMEDIO (p10–p90)
APURIMAC,ABANCAY,HUANIPACA,9.693561260516827,4.586706161499023,15.157466888427734,3.4728214980803913,8.01508779525757,INTERMEDIO (p10–p90)
APURIMAC,CHINCHEROS,OCOBAMBA,6.929510752360026,3.7369725704193115,10.869853019714355,2.463773271099666,5.797902226448059,INTERMEDIO (p10–p90)
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,2.871974400111607,1.5459027290344238,4.636953353881836,0.9990807594105875,2.1795287132263192,INTERMEDIO (p10–p90)
CUSCO,URUBAMBA,CHINCHERO,4.261730670928955,3.650766611099243,4.954385280609131,0.5035947542235517,1.0811995267868046,INTERMEDIO (p10–p90)
PUNO,CARABAYA,SAN GABAN,14.836977751358695,6.414239406585693,19.46198081970215,3.6112699962673735,8.11498737335205,INTERMEDIO (p10–p90)
CUSCO,CALCA,COYA,4.743311405181885,1.9171110391616821,7.009021282196045,1.843231186856147,3.801348745822907,INTERMEDIO (p10–p90)
ICA,PISCO,HUANCANO,11.23440933227539,5.895817279815674,15.140235900878906,2.5370421625039126,6.538395500183106,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,PUCARA,3.62223744392395,1.5795060396194458,5.3200602531433105,1.4359735956922721,3.0700341105461124,INTERMEDIO (p10–p90)
HUANCAVELICA,ANGARAES,ANCHONGA,3.3161932627360025,2.8474280834198,3.8167612552642822,0.39636706160500845,0.775466537475586,INTERMEDIO (p10–p90)
MADRE DE DIOS,MANU,HUEPETUHE,20.72792681525735,19.137895584106445,21.754737854003906,0.6699400734968269,1.7302570343017578,CÁLIDO (≥ p90)
ICA,CHINCHA,PUEBLO NUEVO,15.573378245035807,15.138792991638184,16.211145401000977,0.34202529577485646,0.7217268943786621,INTERMEDIO (p10–p90)
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,4.92533540725708,1.385830283164978,9.547613143920898,3.1893415626483184,6.770325815677643,INTERMEDIO (p10–p90)
PUNO,CARABAYA,AYAPATA,13.902774434694102,-2.7765896320343018,21.545623779296875,7.3212427791898556,18.793375372886658,INTERMEDIO (p10–p90)
CUSCO,PAUCARTAMBO,PAUCARTAMBO,6.365608215332031,0.426320880651474,15.287720680236816,3.7049299452647433,9.719361007213593,INTERMEDIO (p10–p90)
CUSCO,URUBAMBA,OLLANTAYTAMBO,2.9024037812885486,-0.14234758913516998,7.302669525146484,2.197549922331478,5.6412144780158995,INTERMEDIO (p10–p90)
CUSCO,URUBAMBA,MACHUPICCHU,6.26134021465595,0.33628273010253906,12.337520599365234,3.717450566712785,9.879226064682008,INTERMEDIO (p10–p90)
ICA,CHINCHA,SAN JUAN DE YANAC,8.512299092610677,4.4630818367004395,14.11618423461914,3.197782176503075,8.260066890716553,INTERMEDIO (p10–p90)
CUSCO,QUISPICANCHI,CAMANTI,13.236780894886364,-0.0001387794764013961,20.470277786254883,6.084082333237761,15.298331308364869,INTERMEDIO (p10–p90)
LIMA,CANETE,SAN VICENTE DE CANETE,16.025974049287683,15.270936012268066,16.82655906677246,0.4622860725545462,1.1657440185546886,INTERMEDIO (p10–p90)
HUANCAVELICA,CASTROVIRREYNA,TANTARA,4.730869293212891,2.9564530849456787,6.201992034912109,1.1580020521778933,2.3022538900375364,INTERMEDIO (p10–p90)
CUSCO,PAUCARTAMBO,CHALLABAMBA,4.22971248626709,0.5254191756248474,8.901041984558105,2.182716015789925,5.306926250457764,INTERMEDIO (p10–p90)
LIMA,HUAROCHIRI,RICARDO PALMA,15.1834716796875,15.0789794921875,15.287964820861816,0.1044926643382462,0.16718826293945455,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,HUANCAYO,1.7949854532877605,-0.7545868754386902,5.830372333526611,2.1178218738773618,4.4815472066402435,INTERMEDIO (p10–p90)
JUNIN,CONCEPCION,MITO,4.792276859283447,4.792276859283447,4.792276859283447,0.0,0.0,INTERMEDIO (p10–p90)
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1.3545738019441302,-0.9490683078765869,3.3250036239624023,1.3912834089336106,3.735217034816742,INTERMEDIO (p10–p90)
CUSCO,PAUCARTAMBO,KOSNIPATA,12.762989390980113,-0.7995594143867493,19.686697006225586,5.506495862459685,14.15882978439331,INTERMEDIO (p10–p90)
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,,,,,,
LIMA,CANETE,COAYLLO,15.323820326063368,13.08145809173584,16.215660095214844,0.8959312935173334,2.1367019653320316,INTERMEDIO (p10–p90)
HUANCAVELICA,HUANCAVELICA,MOYA,3.8873154322306314,3.2063324451446533,4.478785514831543,0.5233186560728951,1.0179624557495117,INTERMEDIO (p10–p90)
HUANCAVELICA,HUANCAVELICA,PILCHACA,5.273155689239502,5.273155689239502,5.273155689239502,0.0,0.0,INTERMEDIO (p10–p90)
LIMA,YAUYOS,OMAS,10.059014892578125,4.421004772186279,13.49923324584961,2.8502482021319175,6.227078056335449,INTERMEDIO (p10–p90)
LIMA,YAUYOS,HUANTAN,0.4110773669348823,-1.5798412561416626,5.051168918609619,1.8137290767054182,4.12695205807686,FRÍO (≤ p10)
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,,,,,,
LIMA,LIMA,SAN BARTOLO,16.339984893798828,16.182477951049805,16.497493743896484,0.15750789642622698,0.25201263427734233,INTERMEDIO (p10–p90)
LIMA,YAUYOS,YAUYOS,2.458976919000799,0.7316656112670898,7.253252029418945,2.0693956960043423,4.018560707569122,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,ACOSTAMBO,3.1929325103759765,1.2670774459838867,4.953210353851318,1.425049020349897,3.2207930564880374,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,ACRAQUIA,1.7950522899627686,0.47051048278808594,2.9097306728363037,0.8740856646538576,1.7892422676086426,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,CARHUACALLANGA,3.7679519653320312,3.7679519653320312,3.7679519653320312,0.0,0.0,INTERMEDIO (p10–p90)
CUSCO,LA CONVENCION,QUELLOUNO,15.085280909682766,7.1207661628723145,20.100122451782227,3.0671290289229947,7.948150634765625,INTERMEDIO (p10–p90)
LIMA,CANETE,CALANGO,14.972969902886284,12.7356538772583,16.455224990844727,1.266560110899965,3.2392113685607917,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,HUASICANCHA,1.4941080808639526,1.4941080808639526,1.4941080808639526,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,CHACAPAMPA,1.8681653976440429,0.5713085532188416,2.8273496627807617,0.7908356782893641,1.6978944659233095,INTERMEDIO (p10–p90)
LIMA,YAUYOS,HUAMPARA,9.262007713317871,7.739420413970947,10.784595489501953,1.5225875377655216,2.4361400604248047,INTERMEDIO (p10–p90)
JUNIN,HUANCAYO,CHONGOS ALTO,-0.6306379567021909,-1.5040949583053589,1.1269512176513672,0.5995609413330828,1.3200046699494123,FRÍO (≤ p10)
HUANCAVELICA,TAYACAJA,AHUAYCHA,1.7854223251342773,1.7854223251342773,1.7854223251342773,0.0,0.0,INTERMEDIO (p10–p90)
LIMA,YAUYOS,LARAOS,0.715628770681528,-1.0967427492141724,5.161227703094482,1.9992428359096308,4.875211143493654,FRÍO (≤ p10)
LIMA,YAUYOS,CARANIA,1.5809940338134765,-0.017373869195580482,3.7907562255859375,1.4302516581026743,3.136217897757888,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,5.944279670715332,2.8778960704803467,9.273650169372559,2.3230976295027825,4.914890837669373,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,NAHUIMPUQUIO,3.2461325327555337,1.6534323692321777,4.762974739074707,1.2705980948096431,2.4876338958740236,INTERMEDIO (p10–p90)
LIMA,CANETE,CHILCA,16.307579040527344,14.575477600097656,16.713951110839844,0.48666027999940775,0.611945629119873,INTERMEDIO (p10–p90)
LIMA,HUAROCHIRI,LAHUAYTAMBO,7.265506267547607,4.982737064361572,10.702400207519531,2.3454130409034684,4.885026359558107,INTERMEDIO (p10–p90)
LIMA,LIMA,PACHACAMAC,16.532272338867188,16.13240623474121,16.93010711669922,0.25794088950426364,0.6724216461181669,INTERMEDIO (p10–p90)
JUNIN,CHUPACA,HUAMANCACA CHICO,5.128058433532715,5.128058433532715,5.128058433532715,0.0,0.0,INTERMEDIO (p10–p90)
LIMA,LIMA,LA VICTORIA,,,,,,
LIMA,LIMA,LA MOLINA,16.95620346069336,16.6175479888916,17.29486083984375,0.33865642547741703,0.5418502807617216,INTERMEDIO (p10–p90)
CALLAO,CALLAO,BELLAVISTA,,,,,,
LIMA,LIMA,BRENA,,,,,,
JUNIN,HUANCAYO,CHILCA,,,,,,
JUNIN,HUANCAYO,SAPALLANGA,3.1954336166381836,0.8293800950050354,5.004168510437012,1.5718444482100078,3.3152823507785802,INTERMEDIO (p10–p90)
JUNIN,CHUPACA,CHUPACA,,,,,,
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,3.27406644821167,2.070969343185425,4.477163314819336,1.2030969858169616,1.9249551773071292,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,SALCAHUASI,10.147017669677734,6.402052402496338,13.161991119384766,2.50491401814463,5.604466342926026,INTERMEDIO (p10–p90)
JUNIN,CHUPACA,SAN JUAN DE JARPA,2.4954123497009277,0.5023406147956848,3.800950288772583,1.0582524212498365,2.3033010065555573,INTERMEDIO (p10–p90)
JUNIN,CHUPACA,AHUAC,3.9563963413238525,2.9535999298095703,4.959192752838135,1.0027964115142822,1.6044742584228513,INTERMEDIO (p10–p90)
LIMA,YAUYOS,TOMAS,0.22276415824890136,-0.44565820693969727,1.045631766319275,0.5769501484611069,1.4257041424512864,FRÍO (≤ p10)
HUANCAVELICA,TAYACAJA,SURCUBAMBA,11.630972726004464,8.395480155944824,15.044093132019043,2.2458817891887177,5.4756416320800785,INTERMEDIO (p10–p90)
LIMA,LIMA,SANTA ANITA,,,,,,
JUNIN,HUANCAYO,PILCOMAYO,4.618118762969971,4.618118762969971,4.618118762969971,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,CHUPACA,HUACHAC,,,,,,
LIMA,LIMA,CIENEGUILLA,16.00190625871931,15.554767608642578,16.43901824951172,0.33421833820564084,0.73377571105957,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,2.9741819381713865,0.6569807529449463,7.6663737297058105,2.2340744324052664,5.348258608579634,INTERMEDIO (p10–p90)
JUNIN,CONCEPCION,SAN JOSE DE QUERO,1.598872184753418,0.14346149563789368,3.502268075942993,1.2019956094476585,3.226249061524868,INTERMEDIO (p10–p90)
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,12.232838100857204,8.324204444885254,14.991043090820312,2.36742920795737,5.273137474060057,INTERMEDIO (p10–p90)
LIMA,YAUYOS,HUANCAYA,0.3119645913441976,-0.42204686999320984,1.1543240547180176,0.4287133830218295,0.9197919160127641,FRÍO (≤ p10)
LIMA,YAUYOS,TANTA,0.05212751301852139,-0.9421250820159912,1.012857437133789,0.54897642008756,1.2802091240882874,FRÍO (≤ p10)
JUNIN,HUANCAYO,SICAYA,4.6035661697387695,4.6035661697387695,4.6035661697387695,0.0,0.0,INTERMEDIO (p10–p90)
LORETO,REQUENA,JENARO HERRERA,22.460621553308822,22.33332061767578,22.64678192138672,0.09200990792346232,0.24575462341308452,CÁLIDO (≥ p90)
JUNIN,YAULI,SUITUCANCHA,-0.4261317253112793,-1.2515501976013184,0.3777632713317871,0.5969906432434172,1.3705530315637589,FRÍO (≤ p10)
JUNIN,JAUJA,MASMA,4.08043909072876,4.08043909072876,4.08043909072876,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,JAUJA,HUAMALI,,,,,,
JUNIN,JAUJA,CANCHAYLLO,0.38393810391426086,-1.6577223539352417,2.6455485820770264,0.9038339267346596,1.951115292310715,FRÍO (≤ p10)
JUNIN,JAUJA,HUERTAS,4.797688961029053,4.797688961029053,4.797688961029053,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,JAUJA,JANJAILLO,2.386455535888672,2.386455535888672,2.386455535888672,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,JAUJA,MASMA CHICCHE,2.4664804935455322,2.4664804935455322,2.4664804935455322,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,JAUJA,JULCAN,,,,,,
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,5.870892842610677,2.5356056690216064,8.81421947479248,2.5781741002201173,5.022891044616698,INTERMEDIO (p10–p90)
JUNIN,JAUJA,MARCO,3.9548661708831787,3.9548661708831787,3.9548661708831787,0.0,0.0,INTERMEDIO (p10–p90)
JUNIN,JAUJA,PANCAN,,,,,,
JUNIN,JAUJA,CURICACA,2.515984535217285,2.175997018814087,3.0506913661956787,0.38271766139207525,0.6997554779052733,INTERMEDIO (p10–p90)
LIMA,HUAROCHIRI,MATUCANA,5.898262023925781,1.0470534563064575,10.50711727142334,3.734341146107926,8.690942883491516,INTERMEDIO (p10–p90)
LIMA,HUAROCHIRI,HUANZA,0.7153770446777343,-0.8097586035728455,2.2372853755950928,0.9045261476128905,2.2843911236152055,FRÍO (≤ p10)
JUNIN,YAULI,LA OROYA,2.4399550755818686,1.5569114685058594,3.4521608352661133,0.6274066940687709,1.655332124233246,INTERMEDIO (p10–p90)
LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,2.601583242416382,1.6407166719436646,3.5624496936798096,0.9608665108680744,1.537386417388916,INTERMEDIO (p10–p90)
JUNIN,JAUJA,RICRAN,2.564177079634233,1.153856873512268,3.714446783065796,0.7822477244469548,1.7469277381896973,INTERMEDIO (p10–p90)
JUNIN,TARMA,HUARICOLCA,3.3500086466471353,2.3752572536468506,3.8860347270965576,0.5287260044415387,1.182396411895752,INTERMEDIO (p10–p90)
JUNIN,JAUJA,MOLINOS,3.5599857677112925,0.8031519055366516,9.435975074768066,2.4189619690677335,5.206556916236877,INTERMEDIO (p10–p90)
JUNIN,JAUJA,APATA,2.7332940782819475,0.7164523601531982,8.28606128692627,2.376820793074845,5.807644826173786,INTERMEDIO (p10–p90)
JUNIN,CONCEPCION,COMAS,3.0813630999940815,-0.5210511088371277,9.16414737701416,2.007486278084039,5.312564063072205,INTERMEDIO (p10–p90)
LIMA,CANTA,HUAMANTANGA,12.077917310926649,3.030500650405884,16.424001693725586,4.185427177347381,10.090242242813108,INTERMEDIO (p10–p90)
LIMA,CANTA,CANTA,3.7857468128204346,0.846820056438446,6.797089099884033,2.1135441909602575,4.3349901139736176,INTERMEDIO (p10–p90)
JUNIN,YAULI,MOROCOCHA,-0.340043756696913,-1.0584449768066406,0.41589370369911194,0.4880862278446083,1.2267986595630647,FRÍO (≤ p10)
LIMA,HUARAL,CHANCAY,16.36520004272461,15.925537109375,16.732343673706055,0.3167557549257505,0.677502059936522,INTERMEDIO (p10–p90)
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,21.9018124401341,21.470949172973633,22.317819595336914,0.17556042105593184,0.46514892578125,CÁLIDO (≥ p90)
JUNIN,TARMA,TARMA,3.1566381454467773,1.356832504272461,6.045616149902344,1.5883121911899878,3.8675323128700256,INTERMEDIO (p10–p90)
LIMA,HUARAL,AUCALLAMA,16.317742665608723,15.169642448425293,16.680444717407227,0.3351827821621428,0.7032356262207031,INTERMEDIO (p10–p90)
JUNIN,TARMA,TAPO,4.937887827555339,3.0681655406951904,7.008418560028076,1.2725335408419776,2.8107560873031616,INTERMEDIO (p10–p90)
JUNIN,SATIPO,LLAYLLA,13.272632945667613,5.346290588378906,18.231727600097656,4.255778061894858,10.069711208343506,INTERMEDIO (p10–p90)
LIMA,CANTA,SAN BUENAVENTURA,3.5994725227355957,1.3263001441955566,7.175795078277588,2.2378799820608757,4.564399027824402,INTERMEDIO (p10–p90)
JUNIN,YAULI,PACCHA,1.3163035999644885,-0.03771333023905754,2.2052862644195557,0.6812787885584835,1.5115893483161926,INTERMEDIO (p10–p90)
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,21.63263417119565,21.38014030456543,21.824371337890625,0.10542191530282394,0.27302398681640483,CÁLIDO (≥ p90)
JUNIN,TARMA,LA UNION,2.2366580963134766,1.2551647424697876,3.763692617416382,0.9457855362544636,1.9113159418106083,INTERMEDIO (p10–p90)
LIMA,HUARAL,SUMBILCA,12.136489868164062,6.786642551422119,16.567489624023438,3.144224098038643,7.916951608657837,INTERMEDIO (p10–p90)
MADRE DE DIOS,MANU,FITZCARRALD,21.689467036146723,13.190522193908691,22.359968185424805,1.1910468619684889,0.9461994171142578,CÁLIDO (≥ p90)
LIMA,CANTA,HUAROS,1.0098952187432184,-0.5814974904060364,2.744385004043579,0.980480836475703,2.3352474570274353,FRÍO (≤ p10)
JUNIN,TARMA,ACOBAMBA,6.224608103434245,5.299103260040283,6.772377014160156,0.6581021070743656,1.178619003295899,INTERMEDIO (p10–p90)
